InstrumentID,InstrumentDisplayName,Exchange,Symbol,ISINCode,ISINCountryCode,
4330,DXC Technology Co,NYSE,DXC,US23355L1061,US,
4331,MSCI Inc,NYSE,MSCI,US55354G1004,US,
4333,First Republic Bank/CA,NYSE,FRC,US33616C1009,US,
4334,iShares JP Morgan USD Emerging,NASDAQ,EMB,US4642882819,US,
4335,Yum China Holdings Inc,NYSE,YUMC,US98850P1093,US,
4336,Teva Pharmaceutical Industries ADR,NYSE,TEVA,US8816242098,US,
4337,Total System Services Inc,NYSE,TSS,US8919061098,US,
4338,Keysight Technologies Inc,NYSE,KEYS,US49338L1035,US,
4339,Diamondback Energy Inc,NASDAQ,FANG,US25278X1090,US,
4340,Twilio Inc A,NYSE,TWLO,US90138F1021,US,
4341,Altice USA Inc A,NYSE,ATUS,US02156K1034,US,
4342,Vulcan Materials Co,NYSE,VMC,US9291601097,US,
4343,Citizens Financial Group Inc,NYSE,CFG,US1746101054,US,
4344,Maxim Integrated Products Inc,NASDAQ,MXIM,US57772K1016,US,
4346,Fortinet Inc,NASDAQ,FTNT,US34959E1091,US,
4347,Canopy Growth Corp,NYSE,CGC,CA1380351009,CA,
4348,iShares Preferred & Income Sec,NASDAQ,PFF,US4642886877,US,
4349,Evergy Inc,NYSE,EVRG,US30034W1062,US,
4350,Annaly Capital Management Inc,NYSE,NLY,US0357104092,US,
4351,New Oriental Education & Techn ADR,NYSE,EDU,US6475811070,US,
4352,International Flavors & Fragra,NYSE,IFF,US4595061015,US,
4353,Mylan NV,NASDAQ,MYL,NL0011031208,NL,
4354,Huntington Bancshares Inc,NASDAQ,HBAN,US4461501045,US,
4355,Marathon Oil Corp,NYSE,MRO,US5658491064,US,
4356,Seagate Technology PLC,NASDAQ,STX,IE00B58JVZ52,IE,
4357,Vanguard FTSE Europe ETF,NYSE,VGK,US9220428745,US,
4358,Marvell Technology Group Ltd,NASDAQ,MRVL,BMG5876H1051,BM,
4359,Citrix Systems Inc,NASDAQ,CTXS,US1773761002,US,
4361,TransUnion,NYSE,TRU,US89400J1079,US,
4362,ABIOMED Inc,NASDAQ,ABMD,US0036541003,US,
4363,Vistra Energy Corp,NYSE,VST,US92840M1027,US,
4364,Martin Marietta Materials Inc,NYSE,MLM,US5732841060,US,
4365,iShares Gold Trust,NYSE,IAU,US4642851053,US,
4366,Broadridge Financial Solutions,NYSE,BR,US11133T1034,US,
4367,Norwegian Cruise Line Holdings,NYSE,NCLH,BMG667211046,BM,
4368,SVB Financial Group,NASDAQ,SIVB,US78486Q1013,US,
4369,Wabtec Corp,NYSE,WAB,US9297401088,US,
4370,Comerica Inc,NYSE,CMA,US2003401070,US,
4371,Elanco Animal Health Inc,NYSE,ELAN,US28414H1032,US,
4372,Tractor Supply Co,NASDAQ,TSCO,US8923561067,US,
4373,E*TRADE Financial Corp,NASDAQ,ETFC,US2692464017,US,
4374,Kansas City Southern,NYSE,KSU,US4851703029,US,
4375,PIMCO Enhanced Short Maturity,NYSE,MINT,US72201R8337,US,
4376,Exact Sciences Corp,NASDAQ,EXAS,US30063P1057,US,
4377,Tableau Software Inc A,NYSE,DATA,US87336U1051,US,
4378,Paycom Software Inc,NYSE,PAYC,US70432V1026,US,
4379,Cabot Oil & Gas Corp,NYSE,COG,US1270971039,US,
4380,StoneCo Ltd A,NASDAQ,STNE,KYG851581069,KY,
4381,Lamb Weston Holdings Inc,NYSE,LW,US5132721045,US,
4382,DexCom Inc,NASDAQ,DXCM,US2521311074,US,
4383,Ultimate Software Group Inc,NASDAQ,ULTI,US90385D1072,US,
4384,iShares Edge MSCI USA Quality,NYSE,QUAL,US46432F3394,US,
4386,Ovintiv Inc,NYSE,OVV,US69047Q1022,CA,
4387,Westrock Co,NYSE,WRK,US96145D1054,US,
4388,Invesco S&P 500 Low Volatility,NYSE,SPLV,US46138E3541,US,
4389,Okta Inc,NASDAQ,OKTA,US6792951054,US,
4390,Goldcorp Inc,NYSE,GG,CA3809564097,CA,
4391,F5 Networks Inc,NASDAQ,FFIV,US3156161024,US,
4392,SPDR Bloomberg Barclays High Y,NYSE,JNK,US78468R6229,US,
4393,Alliance Data Systems Corp,NYSE,ADS,US0185811082,US,
4394,iShares Russell 2000 Growth ETF,NYSE,IWO,US4642876480,US,
4395,Alerian MLP ETF,NYSE,AMLP,US00162Q8666,US,
4396,iShares Russell 2000 Value ETF,NYSE,IWN,US4642876308,US,
4397,ON Semiconductor Corp,NASDAQ,ON,US6821891057,US,
4398,DocuSign Inc,NASDAQ,DOCU,US2561631068,US,
4399,Trade Desk Inc A,NASDAQ,TTD,US88339J1051,US,
4400,Sarepta Therapeutics Inc,NASDAQ,SRPT,US8036071004,US,
4401,Zions Bancorp NA,NASDAQ,ZION,US9897011071,US,
4402,iShares Edge MSCI USA Momentum,NYSE,MTUM,US46432F3964,US,
4403,Zscaler Inc,NASDAQ,ZS,US98980G1022,US,
4404,Carvana Co,NYSE,CVNA,US1468691027,US,
4405,Guidewire Software Inc,NYSE,GWRE,US40171V1008,US,
4406,MongoDB Inc,NASDAQ,MDB,US60937P1066,US,
4407,SPDR Bloomberg Barclays 1-3 Months,NYSE,BIL,US78468R6633,US,
4408,Universal Display Corp,NASDAQ,OLED,US91347P1057,US,
4409,Roku Inc,NASDAQ,ROKU,US77543R1023,US,
4411,iShares MSCI Eurozone ETF,NYSE,EZU,US4642866085,US,
4412,Zayo Group Holdings Inc,NYSE,ZAYO,US98919V1052,US,
4413,Five Below Inc,NASDAQ,FIVE,US33829M1018,US,
4414, Nutanix Inc A,NASDAQ,NTNX,US67059N1081,US,
4416,Cimarex Energy Co,NYSE,XEC,US1717981013,US,
4417,GrubHub Inc,NYSE,GRUB,US4001101025,US,
4418,Mellanox Technologies Ltd,NASDAQ,MLNX,IL0011017329,IL,
4419,XPO Logistics Inc,NYSE,XPO,US9837931008,US,
4420,Guardant Health Inc,NASDAQ,GH,US40131M1099,US,
4421,Ciena Corp,NYSE,CIEN,US1717793095,US,
4422,Parsley Energy Inc A,NYSE,PE,US7018771029,US,
4423,Coupa Software Inc,NASDAQ,COUP,US22266L1061,US,
4425,Versum Materials Inc,NYSE,VSM,US92532W1036,US,
4427,SPDR-COMM SERV Equity,NYSE,XLC,US81369Y8527,US,
4428,Invesco Senior Loan ETF,NYSE,BKLN,US46138G5080,US,
4429,iShares MSCI India ETF,NYSE,INDA,US46429B5984,US,
4430,iShares Silver Trust,NYSE,SLV,US46428Q1094,US,
4431,SPDR S&P Biotech ETF,NYSE,XBI,US78464A8707,US,
4432,iShares MSCI China ETF,NASDAQ,MCHI,US46429B6719,US,
4433,iShares MSCI All Country Asia,NASDAQ,AAXJ,US4642881829,US,
4434,Lumentum Holdings Inc,NASDAQ,LITE,US55024U1097,US,
4435,Brighthouse Financial Inc,NASDAQ,BHF,US10922N1037,US,
4437,Spark Therapeutics Inc,NASDAQ,ONCE,US84652J1034,US,
4438,Materials Select Sector SPDR ,NYSE,XLB,US81369Y1001,US,
4439,Tandem Diabetes Care Inc,NASDAQ,TNDM,US8753722037,US,
4440,Ellie Mae Inc,NYSE,ELLI,US28849P1003,US,
4441,iShares MSCI Hong Kong ETF,NYSE,EWH,US4642868719,US,
4442,Real Estate Select Sector SPDR,NYSE,XLRE,US81369Y8600,US,
4443,SPDR S&P Regional Banking ETF,NYSE,KRE,US78464A6982,US,
4444,Whiting Petroleum Corp,NYSE,WLL,US9663874090,US,
4445,SPDR EURO STOXX 50 ETF,NYSE,FEZ,US78463X2027,US,
4446,iShares MSCI Germany ETF,NYSE,EWG,US4642868065,US,
4447,Xtrackers Harvest CSI 300 China,NYSE,ASHR,US2330518794,US,
4448,RH,NYSE,RH,US74967X1037,US,
4449,SPDR S&P Bank ETF,NYSE,KBE,US78464A7972,US,
4450,KraneShares CSI China Internet,NYSE,KWEB,US5007673065,US,
4451,Alliant Energy Corp,NYSE,LNT,US0188021085,US,
4452,Jack Henry & Associates Inc,NASDAQ,JKHY,US4262811015,US,
4453,Xtrackers Stoxx Europe 600 Utilities Swap ETF,LSE,XS6R.L,LU0292104899,LU,
4454,Xtrackers Nikkei 225 UCITS ETF,LSE,XDJP.L,LU0839027447,LU,
4455,iShares G?? Government Bond 7-10yr UCITS ETF,LSE,IBGM.L,IE00B1FZS806,IE,
4456,iShares Global Govt Bond UCITS ETF,LSE,IGLO.L,IE00B3F81K65,IE,
4457,iShares Global Corp Bond USD UCITS ETF,LSE,CRPS.L,IE00B7J7TB45,IE,
4458,iShares Global High Yield Corp Bond USD UCITS ETF,LSE,IGHY.L,IE00B74DQ490,IE,
4459,ProShares UltraPro Short QQQ,NASDAQ,SQQQ,US74347G4082,US,
4460,VelocityShares Daily 2x VIX Short-Term ETN,NASDAQ,TVIX,US22542D2586,US,
4461,Direxion Daily Small Cap Bear 3x Shares,NYSE,TZA,US25460E1257,US,
4462,Direxion Daily Financial Bear 3X Shares,NYSE,FAZ,US25460E1331,US,
4463,iShares PHLX Semiconductor ETF,NASDAQ,SOXX,US4642875235,US,
4464,ProShares UltraShort Bloomberg Crude Oil,NYSE,SCO,US74347W6681,US,
4465,ProShares UltraPro QQQ,NASDAQ,TQQQ,US74347X8314,US,
4466,First Trust Cloud Computing,NASDAQ,SKYY,US33734X1928,US,
4467,Xtrackers MSCI India Swap UCITS ETF,LSE,XCX5.L,LU0514695187,LU,
4481,Taiwan Semiconductor Manufacturing Co Ltd - ADR,NYSE,TSM,US8740391003,US,
4482,Tencent Music Entertainment Group,NYSE,TME,US88034P1093,US,
4483,Pinduoduo Inc,NASDAQ,PDD,US7223041028,US,
4484,iQIYI Inc - ADR,NASDAQ,IQ,US46267X1081,US,
4485,Weibo Corp,NASDAQ,WB,US9485961018,US,
4486,YY Inc - ADR,NASDAQ,YY,US98426T1060,US,
4487,Amarin Corp PLC - ADR,NASDAQ,AMRN,US0231112063,US,
4488,Bilibili,NASDAQ,BILI,US0900401060,US,
4489,Nio Inc.,NYSE,NIO,US62914V1061,US,
4490,HUYA Inc,NYSE,HUYA,US44852D1081,US,
4500,Aalberts Industries NV,Euronext Amsterdam,AALB.NV,NL0000852564,NL,
4501,ABN AMRO Group NV,Euronext Amsterdam,ABN.NV,NL0011540547,NL,
4502,Adyen NV,Euronext Amsterdam,ADYEN.NV,NL0012969182,NL,
4503,Aegon NV,Euronext Amsterdam,AGN.NV,NL0000303709,NL,
4504,Akzo Nobel NV,Euronext Amsterdam,AKZA.NV,NL0013267909,NL,
4505,Altice Europe NV,Euronext Amsterdam,ATC.NV,NL0011333752,NL,
4506,AMG Advanced Metallurgical Group NV,Euronext Amsterdam,AMG.NV,NL0000888691,NL,
4507,Arcadis NV,Euronext Amsterdam,ARCAD.NV,NL0006237562,NL,
4508,ASM International NV,Euronext Amsterdam,ASMI.NV,NL0000334118,NL,
4509,ASML Holding NV,Euronext Amsterdam,ASML.NV,NL0010273215,NL,
4510,ASR Nederland NV,Euronext Amsterdam,ASRNL.NV,NL0011872643,NL,
4512,Basic Fit NV,Euronext Amsterdam,BFIT.NV,NL0011872650,NL,
4513,BE Semiconductor Industries NV,Euronext Amsterdam,BESI.NV,NL0012866412,NL,
4514,Koninklijke Boskalis Westminster NV,Euronext Amsterdam,BOKA.NV,NL0000852580,NL,
4515,Corbion NV,Euronext Amsterdam,CRBN.NV,NL0010583399,NL,
4516,Koninklijke DSM NV,Euronext Amsterdam,DSM.NV,NL0000009827,NL,
4517,Flow Traders Cooperatief UA,Euronext Amsterdam,FLOW.NV,NL0011279492,NL,
4518,ForFarmers NV,Euronext Amsterdam,FFARM.NV,NL0011832811,NL,
4519,GrandVision NV,Euronext Amsterdam,GVNV.NV,NL0010937066,NL,
4520,Halliburton Co.,Euronext Amsterdam,HAL.NV,BMG455841020,BM,
4521,Heineken,Euronext Amsterdam,HEIA.NV,NL0000009165,NL,
4522,Heineken Holding NV,Euronext Amsterdam,HEIO.NV,NL0000008977,NL,
4523,Hunter Douglas NV,Euronext Amsterdam,HUDN.NV,ANN4327C1220,AN,
4524,IMCD NV,Euronext Amsterdam,IMCD.NV,NL0010801007,NL,
4525,Intertrust NV,Euronext Amsterdam,INTER.NV,NL0010937058,NL,
4526,KPN,Euronext Amsterdam,KPN.NV,NL0000009082,NL,
4527,NIBC Holding,Euronext Amsterdam,NIBC.NV,NL0012756316,NL,
4528,NN Group NV,Euronext Amsterdam,NN.NV,NL0010773842,NL,
4529,OCI NV,Euronext Amsterdam,OCI.NV,NL0010558797,NL,
4530,Pershing Square Holdings Ltd,Euronext Amsterdam,PSH.NV,GG00BPFJTF46,GG,
4531,Royal Philips Electronics NV,Euronext Amsterdam,PHIA.NV,NL0000009538,3,
4532,PostNL NV,Euronext Amsterdam,PNL.NV,NL0009739416,NL,
4533,Randstad Holding NV,Euronext Amsterdam,RAND.NV,NL0000379121,NL,
4534,SBM Offshore NV,Euronext Amsterdam,SBMO.NV,NL0000360618,NL,
4535,Signify NV,Euronext Amsterdam,LIGHT.NV,NL0011821392,NL,
4536,Sligro Food Group NV,Euronext Amsterdam,SLIGR.NV,NL0000817179,NL,
4537,Takeaway.com NV,Euronext Amsterdam,TKWY.NV,NL0012015705,NL,
4538,Tetragon Financial Group,Euronext Amsterdam,TFG.NV,GG00B1RMC548,GG,
4539,TKH Group,Euronext Amsterdam,TWEKA.NV,NL0000852523,NL,
4540,TomTom BV,Euronext Amsterdam,TOM2.NV,NL0013332471,NL,
4541,Unilever DR,Euronext Amsterdam,UNA.NV,NL0000388619,NL,
4542,Koninklijke VolkerWessels NV,Euronext Amsterdam,KVW.NV,NL0012294466,NL,
4543,Koninklijke Vopak NV,Euronext Amsterdam,VOPA.NV,NL0009432491,NL,
4544,Wereldhave NV,Euronext Amsterdam,WHA.NV,NL0000289213,NL,
4545,Wolters Kluwer NV,Euronext Amsterdam,WKL.NV,NL0000395903,NL,
4546,Koninklijke Ahold NV,Euronext Amsterdam,AD.NV,NL0011794037,NL,
4547,Gemalto NV,Euronext Amsterdam,GTO.NV,NL0000400653,NL,
5000,Atos SE,Euronext Paris,ATO.PA,FR0000051732,FR,
5001,Dassault Systemes,Euronext Paris,DSY.PA,FR0000130650,FR,
5002,Sodexo SA,Euronext Paris,SW.PA,FR0000121220,FR,
5003,STMicroelectronics NV,Euronext Paris,STM.PA,NL0000226223,NL,
5004,TechnipFMC Ltd,Euronext Paris,FTI.PA,GB00BDSFG982,GB,
5005,Air France-KLM,Euronext Paris,AF.PA,FR0000031122,FR,
5006,Altran Technologies SA,Euronext Paris,ALT.PA,FR0000034639,FR,
5007,Amundi SA,Euronext Paris,AMUN.PA,FR0004125920,FR,
5008,Societe BIC SA,Euronext Paris,BB.PA,FR0000120966,FR,
5009,BioMerieux,Euronext Paris,BIM.PA,FR0013280286,FR,
5010,Bollore SA,Euronext Paris,BOL.PA,FR0000039299,FR,
5011,Bureau Veritas SA,Euronext Paris,BVI.PA,FR0006174348,FR,
5012,Casino Guichard Perrachon SA,Euronext Paris,CO.PA,FR0000125585,FR,
5013,CNP Assurances,Euronext Paris,CNP.PA,FR0000120222,FR,
5014,Dassault Aviation SA,Euronext Paris,AM.PA,FR0000121725,FR,
5015,Eiffage SA,Euronext Paris,FGR.PA,FR0000130452,FR,
5016,Elior Group SA,Euronext Paris,ELIOR.PA,FR0011950732,FR,
5017,Eurofins Scientific SE,Euronext Paris,ERF.PA,FR0000038259,FR,
5018,Euronext NV,Euronext Paris,ENX.PA,NL0006294274,NL,
5019,Fnac Darty SA,Euronext Paris,FNAC.PA,FR0011476928,FR,
5020,Genfit,Euronext Paris,GNFT.PA,FR0004163111,FR,
5021,Getlink SE,Euronext Paris,GET.PA,FR0010533075,FR,
5022,Aeroports de Paris ADP,Euronext Paris,ADP.PA,FR0010340141,FR,
5023,Iliad SA,Euronext Paris,ILD.PA,FR0004035913,FR,
5024,Ingenico Group SA,Euronext Paris,ING.PA,FR0000125346,FR,
5025,Ipsen SA,Euronext Paris,IPN.PA,FR0010259150,FR,
5026,Ipsos,Euronext Paris,IPS.PA,FR0000073298,FR,
5027,Klepierre SA,Euronext Paris,LI.PA,FR0000121964,FR,
5028,Lagardere SCA,Euronext Paris,MMB.PA,FR0000130213,FR,
5029,Metropole Television SA,Euronext Paris,MMT.PA,FR0000053225,FR,
5030,Natixis SA,Euronext Paris,KN.PA,FR0000120685,FR,
5031,Nexity SA,Euronext Paris,NXI.PA,FR0010112524,FR,
5032,Cie Plastic Omnium SA,Euronext Paris,POM.PA,FR0000124570,FR,
5033,Remy Cointreau SA,Euronext Paris,RCO.PA,FR0000130395,FR,
5034,SEB SA,Euronext Paris,SK.PA,FR0000121709,FR,
5035,Sopra Steria Group,Euronext Paris,SOP.PA,FR0000050809,FR,
5036,Suez,Euronext Paris,SEV.PA,FR0010613471,FR,
5037,Tarkett SA,Euronext Paris,TKTT.PA,FR0004188670,FR,
5038,Technicolor SA,Euronext Paris,TCH.PA,FR0010918292,FR,
5039,Television Francaise 1,Euronext Paris,TFI.PA,FR0000054900,FR,
5040,Thales SA,Euronext Paris,HO.PA,FR0000121329,FR,
5041,Trigano SA,Euronext Paris,TRI.PA,FR0005691656,FR,
5042,Ubisoft Entertainment SA,Euronext Paris,UBI.PA,FR0000054470,FR,
5043,Vallourec SA,Euronext Paris,VK.PA,FR0000120354,FR,
5044,Christian Dior,Euronext Paris,CDI.PA,FR0000130403,FR,
5045,Fastly Inc,NYSE,FSLY,US31188V1008,US,
5046,Luckin Coffee Inc.,Nasdaq,LK,US54951L1098,US,
5500,PLUS 500 LTD,LSE,PLUS,IL0011284465,IL,
5501,CMC MARKETS PLC,LSE,CMCX,GB00B14SKR37,GB,
5502,GAIN CAPITAL HOLDINGS LTD,NYSE,GCAP,US36268W1009,US,
5503,Fiverr International ,NYSE,FVRR,IL0011582033,IL,
5504,Slack Technologies Inc,NYSE,WORK,US83088V1026,US,
5505,Chewy,NYSE,CHWY,US16679L1098,US,
5506,Crowdstrike Holdings,Nasdaq,CRWD,US22788C1053,US,
5507,Farfetch,NYSE,FTCH,KY30744W1070,US,
5508,Acerinox SA,Bolsa De Madrid,ACX.MC,ES0132105018,ES,
5509,Aena SME,Bolsa De Madrid,AENA.MC,ES0105046009,ES,
5510,Laboratorios Almirall SA,Bolsa De Madrid,ALM.MC,ES0157097017,ES,
5511,Amper SA,Bolsa De Madrid,AMP.MC,ES0109260531,ES,
5512,Applus Services SA,Bolsa De Madrid,APPS.MC,ES0105022000,ES,
5513,Atresmedia Corp de Medios de Comunicacion SA,Bolsa De Madrid,A3M.MC,ES0109427734,ES,
5514,Audax Renovables SA,Bolsa De Madrid,ADX.MC,ES0136463017,ES,
5516,Construcciones y Auxiliar de Ferrocarriles SA,Bolsa De Madrid,CAF.MC,ES0121975009,ES,
5517,Elecnor SA,Bolsa De Madrid,ENO.MC,ES0129743318,ES,
5518,Ence Energia Y Celulosa SA,Bolsa De Madrid,ENC.MC,ES0130625512,ES,
5519,Acciones Ercros SA,Bolsa De Madrid,ECR.MC,ES0125140A14,ES,
5520,Groupo Ezentis SA,Bolsa De Madrid,EZE.MC,ES0172708234,ES,
5521,Faes Farma SA,Bolsa De Madrid,FAE.MC,ES0134950F36,ES,
5522,Fluidra SA,Bolsa De Madrid,FDR.MC,ES0137650018,ES,
5523,Gestamp Automocion,Bolsa De Madrid,GEST.MC,ES0105223004,ES,
5524,Lar Espana Real Estate SA,Bolsa De Madrid,LRE.MC,ES0105015012,ES,
5525,Liberbank SA,Bolsa De Madrid,LBK.MC,ES0168675090,ES,
5526,Compania de Distribucion Integral Logista Holdings,Bolsa De Madrid,LOG.MC,ES0105027009,ES,
5527,Masmovil Ibercom SA,Bolsa De Madrid,MAS.MC,ES0184696104,ES,
5528,Melia Hotels International SA,Bolsa De Madrid,MEL.MC,ES0176252718,ES,
5529,Metrovacesa SA,Bolsa De Madrid,MVC.MC,ES0105122024,ES,
5530,Neinor Homes SA,Bolsa De Madrid,HOME.MC,ES0105251005,ES,
5531,Oryzon Genomics SA,Bolsa De Madrid,ORY.MC,ES0167733015,ES,
5532,Pescanova SA,Bolsa De Madrid,PVA.MC,ES0169350016,ES,
5533,Pharma Mar SA,Bolsa De Madrid,PHM.MC,ES0169501030,ES,
5534,Prosegur Compania de Seguridad SA,Bolsa De Madrid,PSG.MC,ES0175438003,ES,
5535,Quabit Inmobiliaria SA,Bolsa De Madrid,QBT.MC,ES0110944172,ES,
5536,Renta Corporacion Real Estate SA,Bolsa De Madrid,REN.MC,ES0173365018,ES,
5537,Grupo Empresarial San Jose SA,Bolsa De Madrid,GSJ.MC,ES0180918015,ES,
5538,Solaria Energia Y Medio Ambiente SA,Bolsa De Madrid,SLR.MC,ES0165386014,ES,
5539,Talgo SA,Bolsa De Madrid,TLGO.MC,ES0105065009,ES,
5540,Tubacex SA,Bolsa De Madrid,TUB.MC,ES0132945017,ES,
5541,Tubos Reunidos SA,Bolsa De Madrid,TRG.MC,ES0180850416,ES,
5542,Unicaja Banco SA,Bolsa De Madrid,UNI.MC,ES0180907000,ES,
5543,Vidrala SA,Bolsa De Madrid,VID.MC,ES0183746314,ES,
5544,Viscofan SA,Bolsa De Madrid,VIS.MC,ES0184262212,ES,
5545,Vocento SA,Bolsa De Madrid,VOC.MC,ES0114820113,ES,
5546,Zardoya Otis SA,Bolsa De Madrid,ZOT.MC,ES0184933812,ES,
5560,Akka Technologies,Euronext Paris,AKA.PA,FR0004180537,FR,
5561,DBV Technologies,Euronext Paris,DBV.PA,FR0010417345,FR,
5566,Datalogic,Borsa Italiana,DAL.MI,IT0004053440,IT,
5567,Iren,Borsa Italiana,IRE.MI,IT0003027817,IT,
5568,Reply,Borsa Italiana,REY.MI,IT0005282865,IT,
5569,A P Moller,Copenhagen Stock Exchange,MAERBc.CO,DK0010244508,DK,
5570,Amer Sports Corporation,Helsinki Stock Exchange,AMEAS.HE,FI0009000285,FI,
5571,Cargotec Oyj,Helsinki Stock Exchange,CGCBV.HE,FI0009013429,FI,
5572,DNA Oyj,Helsinki Stock Exchange,DNA.HE,FI4000062385,FI,
5573,Huhtam+±ki Oyj,Helsinki Stock Exchange,HUH1V.HE,FI0009000459,FI,
5576,Metsa Board,Helsinki Stock Exchange,METSB.HE,FI0009000665,FI,
5578,Nokia Corp.,Helsinki Stock Exchange,NOKIA.HE,FI0009000681,FI,
5580,Outokumpu Oyj,Helsinki Stock Exchange,OUT1V.HE,FI0009002422,FI,
5581,Outotec Oyj,Helsinki Stock Exchange,OTE1V.HE,FI0009014575,FI,
5584,YIT Oyj,Helsinki Stock Exchange,YIT.HE,FI0009800643,FI,
5587,Nordic Semiconductor ASA,Oslo Stock Exchange,NOD.OL,NO0003055501,NO,
5591,Ams AG,SIX,AMS.ZU,AT0000A18XM4,AT,
5592,Landis Gyr Group Ltd,SIX,LAND.ZU,CH0371153492,CH,
5593,u-blox Holding AG,SIX,UBXN.ZU,CH0033361673,CH,
5596,Daetwyler Holding AG,SIX,DAE.ZU,CH0030486770,CH,
5597,HBM Healthcare Investments Ltd,SIX,HBMN.ZU,CH0012627250,CH,
5598,Stadler Rail AG,SIX,SRAIL.ZU,CH0002178181,CH,
5603,SMA Solar Technology AG,FRA,S92.DE,DE000A0DJ6J9,DE,
5604,Kratos Defense & SEC Solutions Com new,Nasdaq,KTOS,US50077B2079,US,
5605,Ambarella Inc,Nasdaq,AMBA,KYG037AX1015,KY,
5606,Heico Corporation,NYSE,HEI,US4228061093,US,
5607,AeroVironment Inc.,Nasdaq,AVAV,US0080731088,US,
5608,Parrot SA,Euronext Paris,PARRO.PA,FR0004038263,FR,
5609,Douyu ,NYSE,DOYU,US25985W1053,US,
5610,Ryanair,LSE,Ryanair,IE00BYTBXV33,IE,
5615,360 Finance Inc.,Nasdaq,QFIN,US88557W1018,US,
5617,Alarm.com Holdings Inc.,Nasdaq,ALRM,US0116421050,US,
5618,Alder BioPharmaceuticals Inc.,Nasdaq,ALDR,US0143391052,US,
5621,Avid Technology Inc.,Nasdaq,AVID,US05367P1003,US,
5622,Axogen Inc.,Nasdaq,AXGN,US05463X1063,US,
5623,Ballard Power Systems Inc.,Nasdaq,BLDP,CA0585861085,CA,
5624,BioTelemetry Inc.,Nasdaq,BEAT,US0906721065,US,
5625,CalAmp Corp.,Nasdaq,CAMP,US1281261099,US,
5626,Canadian Solar Inc.,Nasdaq,CSIQ,CA1366351098,CA,
5627,Ceva Inc.,Nasdaq,CEVA,US1572101053,US,
5628,Conmed Corp.,Nasdaq,CNMD,US2074101013,US,
5629,Control4 Corp.,Nasdaq,CTRL,US21240D1072,US,
5630,Cray Inc.,Nasdaq,CRAY,US2252233042,US,
5631,Cree Inc.,Nasdaq,CREE,US2254471012,US,
5632,CYPRESS SEMICOND,Nasdaq,CY,US2328061096,US,
5633,Dennys Corp.,Nasdaq,DENN,US24869P1049,US,
5634,Enphase Energy Inc.,Nasdaq,ENPH,US29355A1079,US,
5635,Euronet Worldwide Inc.,Nasdaq,EEFT,US2987361092,US,
5636,Flex Ltd,Nasdaq,FLEX,SG9999000020,SG,
5637,FLIR Systems Inc.,Nasdaq,FLIR,US3024451011,US,
5638,Fossil Inc.,Nasdaq,FOSL,US34988V1061,US,
5639,Gentex Corporation,Nasdaq,GNTX,US3719011096,US,
5640,Impinj Inc.,Nasdaq,PI,US4532041096,US,
5641,Insulet Corp.,Nasdaq,PODD,US45784P1012,US,
5642,InterDigital Inc.,Nasdaq,IDCC,US45867G1013,US,
5643,iRhythm Technologies Inc.,Nasdaq,IRTC,US4500561067,US,
5645,iRobot Corp.,Nasdaq,IRBT,US4627261005,US,
5646,Johnson Outdoors Inc.,Nasdaq,JOUT,US4791671088,US,
5648,Masimo Corp.,Nasdaq,MASI,US5747951003,US,
5649,Medidata Solutions Inc.,Nasdaq,MDSO,US58471A1051,US,
5650,NuVasive Inc.,Nasdaq,NUVA,US6707041058,US,
5651,ORBCOMM Inc.,Nasdaq,ORBC,US68555P1003,US,
5652,Pool Corp.,Nasdaq,POOL,US73278L1052,US,
5653,PTC Inc.,Nasdaq,PTC,US69370C1009,US,
5654,Qorvo Inc.,Nasdaq,QRVO,US74736K1016,US,
5656,Qutoutiao Inc.,Nasdaq,QTT,US74915J1079,US,
5657,Semtech Corp.,Nasdaq,SMTC,US8168501018,US,
5658,Sierra Wireless,Nasdaq,SWIR,CA8265161064,CA,
5659,Silicon Laboratories Inc.,Nasdaq,SLAB,US8269191024,US,
5660,Sunrun Inc.,Nasdaq,RUN,US86771W1053,US,
5661,Universal Electronics Inc.,Nasdaq,UEIC,US9134831034,US,
5662,Zebra Technologies Corp.,Nasdaq,ZBRA,US9892071054,US,
5664,Jumia Technologies AG,NYSE,JMIA,US48138M1053,US,
5665,Factset Research Systems Inc.,NYSE,FDS,US3030751057,US,
5666,22nd Century Group Inc.,NYSE,XXII,US90137F1030,US,
5667,3D Systems Corp.,NYSE,DDD,US88554D2053,US,
5668,Acuity Brands Inc.,NYSE,AYI,US00508Y1029,US,
5669,ADT Inc.,NYSE,ADT,US00090Q1031,US,
5670,Alteryx Inc.,NYSE,AYX,US02156B1035,US,
5671,Aquantia Corp.,NYSE,AQ,US03842Q1085,US,
5672,Bright Horizons Family Solutions,NYSE,BFAM,US1091941005,US,
5673,Celestica Inc.,NYSE,CLS,CA15101Q1081,CA,
5674,Cloudera Inc.,NYSE,CLDR,US18914U1007,US,
5675,Companhia Energetica de Minas Gerais,NYSE,CIG,US2044096012,US,
5676,Cubic Corp.,NYSE,CUB,US2296691064,US,
5677,Haemonetics Corp.,NYSE,HAE,US4050241003,US,
5678,Heico Corp.,NYSE,HEI.US,US4228061093,US,
5679,Huami Corp.,NYSE,HMI,US44331K1034,US,
5680,Hubbell Inc.,NYSE,HUBb,US4435106079,US,
